# Date: 2008/01/08
# Artiste 2 (M5166) kernel input data
0.0	1.0
14.14	1.001290323
28.28	1.023125781
42.43	1.041875469
56.57	1.048037009
70.71	1.050857714
84.85	1.054963741
98.99	1.061915479
113.14	1.067296824
127.28	1.075788947
141.42	1.082460615
155.56	1.079379845
169.71	1.073728432
183.85	1.045476369
197.99	0.937324331
212.13	0.833028257
226.27	0.769582396
240.42	0.66324081
254.56	0.438434609
261.63	0.295868967
264.46	0.247421855
267.29	0.206576644
270.11	0.173953488
272.94	0.146446612
275.77	0.123295824
278.6	0.102315579
281.43	0.083020755
284.26	0.066886722
287.09	0.055458865
289.91	0.048987247
292.74	0.044596149
295.57	0.040970243
296.98	0.039689922
302.64	0.033933483
308.3	0.028872218
313.96	0.024456114
319.61	0.020525131
325.27	0.017494374
350.0   0.0
